Tên vật phẩm,Bản đồ,Hình ảnh,Tốc độ di chuyển,Máu,Tỉ lệ chí mạng,Sát thương phép,Năng lượng,Giáp,Kháng phép,Sát thương vật lý,Tốc độ đánh,Hút máu,Hồi máu,Tỉ lệ tốc độ di chuyển,Giá nâng cấp,Giá mua,Giá bán,Giá trị chỉ số,Hiệu quả,Chỉ số
Luỡi Hái Linh Hồn,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3508.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,500,2900,2030,1900.0,0.6551724137931034,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
"
Luỡi Hái Linh Hồn,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3508.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,500,2900,2030,1900.0,0.6551724137931034,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
"
Luỡi Hái Linh Hồn,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3508.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,500,2900,2030,1900.0,0.6551724137931034,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 55.0 
"
Mắt Sứ Giả,,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3513.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mũi Giáo Hắc Ám (Kalista),Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3599.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mũi Giáo Hắc Ám (Kalista),Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3599.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mũi Giáo Hắc Ám (Kalista),Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3599.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mũi Giáo Hắc Ám (Kalista),Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3600.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mũi Giáo Hắc Ám (Kalista),Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3600.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Mũi Giáo Hắc Ám (Kalista),Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3600.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Giáp Liệt Sĩ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3742.png,0.0,300.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.05,900,2900,2030,2480.0,0.8551724137931035,"Máu: 300.0 
 Giáp: 45.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Giáp Liệt Sĩ,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3742.png,0.0,300.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.05,900,2900,2030,2480.0,0.8551724137931035,"Máu: 300.0 
 Giáp: 45.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Giáp Liệt Sĩ,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3742.png,0.0,300.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.05,900,2900,2030,2480.0,0.8551724137931035,"Máu: 300.0 
 Giáp: 45.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Rìu Đại Mãng Xà,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3748.png,0.0,500.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,800,3300,2310,1400.0,0.42424242424242425,"Máu: 500.0 
 Sát thương vật lý: 30.0 
"
Rìu Đại Mãng Xà,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3748.png,0.0,500.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,800,3300,2310,1400.0,0.42424242424242425,"Máu: 500.0 
 Sát thương vật lý: 30.0 
"
Rìu Đại Mãng Xà,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3748.png,0.0,500.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,800,3300,2310,1400.0,0.42424242424242425,"Máu: 500.0 
 Sát thương vật lý: 30.0 
"
Vòng Tay Pha Lê,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3801.png,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,800,560,320.0,0.4,"Máu: 200.0 
"
Vòng Tay Pha Lê,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3801.png,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,800,560,320.0,0.4,"Máu: 200.0 
"
Vòng Tay Pha Lê,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3801.png,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,800,560,320.0,0.4,"Máu: 200.0 
"
Bí Chương Thất Truyền,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3802.png,0.0,0.0,0.0,40.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,1100,770,820.0,0.7454545454545455,"Sát thương phép: 40.0 
 Năng lượng: 300.0 
"
Bí Chương Thất Truyền,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3802.png,0.0,0.0,0.0,40.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,1100,770,820.0,0.7454545454545455,"Sát thương phép: 40.0 
 Năng lượng: 300.0 
"
Bí Chương Thất Truyền,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3802.png,0.0,0.0,0.0,40.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,1100,770,820.0,0.7454545454545455,"Sát thương phép: 40.0 
 Năng lượng: 300.0 
"
Đá Vĩnh Hằng,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3803.png,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,1300,910,900.0,0.6923076923076923,"Máu: 300.0 
 Năng lượng: 300.0 
"
Đá Vĩnh Hằng,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3803.png,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,1300,910,900.0,0.6923076923076923,"Máu: 300.0 
 Năng lượng: 300.0 
"
Đá Vĩnh Hằng,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3803.png,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,1300,910,900.0,0.6923076923076923,"Máu: 300.0 
 Năng lượng: 300.0 
"
Áo Choàng Bóng Tối,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3814.png,0.0,325.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1050,2900,2030,1520.0,0.5241379310344828,"Máu: 325.0 
 Sát thương vật lý: 50.0 
"
Áo Choàng Bóng Tối,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3814.png,0.0,325.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1050,2900,2030,1520.0,0.5241379310344828,"Máu: 325.0 
 Sát thương vật lý: 50.0 
"
Áo Choàng Bóng Tối,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3814.png,0.0,325.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1050,2900,2030,1520.0,0.5241379310344828,"Máu: 325.0 
 Sát thương vật lý: 50.0 
"
Lưỡi Gươm Đoạt Thuật,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3850.png,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400,160,96.0,0.24,"Máu: 10.0 
 Sát thương phép: 8.0 
"
Nanh Băng,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3851.png,0.0,70.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400,160,262.0,0.655,"Máu: 70.0 
 Sát thương phép: 15.0 
"
Mảnh Chân Băng,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3853.png,0.0,75.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400,160,520.0,1.3,"Máu: 75.0 
 Sát thương phép: 40.0 
"
Giáp Thép,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3854.png,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,400,400,160,108.0,0.27,"Máu: 30.0 
 Sát thương vật lý: 3.0 
"
Giáp Thép Cổ Ngữ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3855.png,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,400,400,160,280.0,0.7,"Máu: 100.0 
 Sát thương vật lý: 6.0 
"
Giáp Bạch Ngọc,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3857.png,0.0,250.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,400,400,160,700.0,1.75,"Máu: 250.0 
 Sát thương vật lý: 15.0 
"
Khiên Cổ Vật,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3858.png,0.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400,160,98.0,0.245,"Máu: 30.0 
 Sát thương phép: 5.0 
"
Lá Chắn Targon,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3859.png,0.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400,160,260.0,0.65,"Máu: 100.0 
 Sát thương phép: 10.0 
"
Pháo Đài Sơn Thạch,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3860.png,0.0,250.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400,160,600.0,1.5,"Máu: 250.0 
 Sát thương phép: 20.0 
"
Liềm Ma,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3862.png,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,400,400,160,116.0,0.29,"Máu: 10.0 
 Sát thương vật lý: 5.0 
"
Lưỡi Hái U Linh,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3863.png,0.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,400,400,160,296.0,0.74,"Máu: 60.0 
 Sát thương vật lý: 10.0 
"
Lưỡi Hái Sương Đen,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3864.png,0.0,75.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,400,400,160,520.0,1.3,"Máu: 75.0 
 Sát thương vật lý: 20.0 
"
<rarityLegendary>Mưa Bom Bão Đạn</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3901.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Mưa Bom Bão Đạn</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3901.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Mưa Bom Bão Đạn</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3901.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Hậu Duệ Tử Thần</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3902.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Hậu Duệ Tử Thần</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3902.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Hậu Duệ Tử Thần</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3902.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Hào Khí Dâng Cao</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3903.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Hào Khí Dâng Cao</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3903.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
<rarityLegendary>Hào Khí Dâng Cao</rarityLegendary><br><subtitleLeft><silver>500 đồng Ngân Xà</silver></subtitleLeft>,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3903.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,
Ngọc Quên Lãng,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3916.png,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,800,560,300.0,0.375,"Sát thương phép: 30.0 
"
Ngọc Quên Lãng,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3916.png,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,800,560,300.0,0.375,"Sát thương phép: 30.0 
"
Ngọc Quên Lãng,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/3916.png,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,800,560,300.0,0.375,"Sát thương phép: 30.0 
"
Trát Lệnh Đế Vương,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4005.png,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,2300,1610,550.0,0.2391304347826087,"Sát thương phép: 55.0 
"
Trát Lệnh Đế Vương,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4005.png,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,2300,1610,550.0,0.2391304347826087,"Sát thương phép: 55.0 
"
Trát Lệnh Đế Vương,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4005.png,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,2300,1610,550.0,0.2391304347826087,"Sát thương phép: 55.0 
"
Giáp Thiên Nhiên,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4401.png,0.0,400.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.05,700,2800,1960,2820.0,1.0071428571428571,"Máu: 400.0 
 Kháng phép: 60.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Giáp Thiên Nhiên,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4401.png,0.0,400.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.05,700,2800,1960,2820.0,1.0071428571428571,"Máu: 400.0 
 Kháng phép: 60.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Giáp Thiên Nhiên,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4401.png,0.0,400.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.05,700,2800,1960,2820.0,1.0071428571428571,"Máu: 400.0 
 Kháng phép: 60.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Xẻng Vàng Ròng,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4403.png,0.0,250.0,0.3,120.0,250.0,30.0,30.0,70.0,0.5,0.1,0.0,0.1,687,7237,5066,10425.714285714286,1.4406127242938076,"Máu: 250.0 
 Tỉ lệ chí mạng: 0.3 
 Sát thương phép: 120.0 
 Năng lượng: 250.0 
 Giáp: 30.0 
 Kháng phép: 30.0 
 Sát thương vật lý: 70.0 
 Tốc độ đánh: 0.5 
 Hút máu: 0.1 
 Tỉ lệ tốc độ di chuyển: 0.1 
"
Kính Nhắm Ma Pháp,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4628.png,0.0,150.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,3000,2100,1240.0,0.41333333333333333,"Máu: 150.0 
 Sát thương phép: 100.0 
"
Kính Nhắm Ma Pháp,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4628.png,0.0,150.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,3000,2100,1240.0,0.41333333333333333,"Máu: 150.0 
 Sát thương phép: 100.0 
"
Kính Nhắm Ma Pháp,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4628.png,0.0,150.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,3000,2100,1240.0,0.41333333333333333,"Máu: 150.0 
 Sát thương phép: 100.0 
"
Động Cơ Vũ Trụ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4629.png,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,815,3000,2100,2100.0,0.7,"Sát thương phép: 100.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Động Cơ Vũ Trụ,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4629.png,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,815,3000,2100,2100.0,0.7,"Sát thương phép: 100.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Động Cơ Vũ Trụ,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4629.png,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,815,3000,2100,2100.0,0.7,"Sát thương phép: 100.0 
 Tỉ lệ tốc độ di chuyển: 0.05 
"
Đá Hắc Hóa,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4630.png,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,1250,875,250.0,0.2,"Sát thương phép: 25.0 
"
Đá Hắc Hóa,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4630.png,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,1250,875,250.0,0.2,"Sát thương phép: 25.0 
"
Đá Hắc Hóa,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4630.png,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,1250,875,250.0,0.2,"Sát thương phép: 25.0 
"
Dây Chuyền Sự Sống,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4632.png,0.0,0.0,0.0,20.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,115,1000,700,650.0,0.65,"Sát thương phép: 20.0 
 Kháng phép: 25.0 
"
Dây Chuyền Sự Sống,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4632.png,0.0,0.0,0.0,20.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,115,1000,700,650.0,0.65,"Sát thương phép: 20.0 
 Kháng phép: 25.0 
"
Dây Chuyền Sự Sống,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4632.png,0.0,0.0,0.0,20.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,115,1000,700,650.0,0.65,"Sát thương phép: 20.0 
 Kháng phép: 25.0 
"
Quyền Trượng Ác Thần,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4633.png,0.0,300.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,3200,2240,1180.0,0.36875,"Máu: 300.0 
 Sát thương phép: 70.0 
"
Quyền Trượng Ác Thần,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4633.png,0.0,300.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,3200,2240,1180.0,0.36875,"Máu: 300.0 
 Sát thương phép: 70.0 
"
Quyền Trượng Ác Thần,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4633.png,0.0,300.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,3200,2240,1180.0,0.36875,"Máu: 300.0 
 Sát thương phép: 70.0 
"
Trượng Ác Ma,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4635.png,0.0,250.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,1300,910,600.0,0.46153846153846156,"Máu: 250.0 
 Sát thương phép: 20.0 
"
Trượng Ác Ma,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4635.png,0.0,250.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,1300,910,600.0,0.46153846153846156,"Máu: 250.0 
 Sát thương phép: 20.0 
"
Trượng Ác Ma,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4635.png,0.0,250.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,1300,910,600.0,0.46153846153846156,"Máu: 250.0 
 Sát thương phép: 20.0 
"
Lưỡi Hái Bóng Đêm,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4636.png,0.0,300.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,3200,2240,1380.0,0.43125,"Máu: 300.0 
 Sát thương phép: 90.0 
"
Lưỡi Hái Bóng Đêm,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4636.png,0.0,300.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,3200,2240,1380.0,0.43125,"Máu: 300.0 
 Sát thương phép: 90.0 
"
Lưỡi Hái Bóng Đêm,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4636.png,0.0,300.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,3200,2240,1380.0,0.43125,"Máu: 300.0 
 Sát thương phép: 90.0 
"
Mũ Trụ Nguyền Rủa,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4637.png,0.0,350.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,3000,2100,1310.0,0.43666666666666665,"Máu: 350.0 
 Sát thương phép: 75.0 
"
Mũ Trụ Nguyền Rủa,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4637.png,0.0,350.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,3000,2100,1310.0,0.43666666666666665,"Máu: 350.0 
 Sát thương phép: 75.0 
"
Mũ Trụ Nguyền Rủa,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4637.png,0.0,350.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,3000,2100,1310.0,0.43666666666666665,"Máu: 350.0 
 Sát thương phép: 75.0 
"
Đá Tỏa Sáng - Cảnh Giác,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4638.png,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,1100,770,240.0,0.21818181818181817,"Máu: 150.0 
"
Đá Tỏa Sáng - Bất Định,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4641.png,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,350,140,128.0,0.3657142857142857,"Máu: 80.0 
"
Gương Thần Bandle,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4642.png,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,950,665,200.0,0.21052631578947367,"Sát thương phép: 20.0 
"
Gương Thần Bandle,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/4642.png,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,950,665,200.0,0.21052631578947367,"Sát thương phép: 20.0 
"
